user_id,date,tweet,compound,positive,negative,neutral
17842366.0,Tue Feb 27 20:01:04 +0000 2018,@StreetOutlaws: #NoPrepKings premieres TONIGHT at 10pm.  @DaddyDave_okc vs #JeffLutz. Things already gettin' wild... https://t.co/QnUaVLKJg0,0.0,0.0,0.0,1.0
17842366.0,Tue Feb 27 17:00:33 +0000 2018,Looks like we're gonna have us a race! Build to #MegaRace Gear 1 is UNLOCKED. Check it out RIGHT NOW on Discovery G… https://t.co/4rCSCIGUPc,0.4199,0.117,0.0,0.883
17842366.0,Tue Feb 27 14:00:35 +0000 2018,@StOutlawsChuck will be LIVE on Facebook at 2pm today. He's gettin' ready for tonight's series premiere of… https://t.co/ztsjQJQqSh,0.3612,0.128,0.0,0.872
17842366.0,Tue Feb 27 13:03:08 +0000 2018,Night 2 of #MotorMegaWeek! https://t.co/GF6u4I33oR,0.0,0.0,0.0,1.0
17842366.0,Tue Feb 27 03:01:16 +0000 2018,Gas Monkey vs the 405’s fastest? Mega Race is going to be insane. And you don’t even have to wait until tomorrow to… https://t.co/W4uDBiMe6U,-0.4019,0.0,0.105,0.895
17842366.0,Tue Feb 27 01:10:14 +0000 2018,Night 1 of #MotorMegaWeek STARTS RIGHT NOW! Watch on the @Discovery Go app.,0.0,0.0,0.0,1.0
17842366.0,Tue Feb 27 00:07:35 +0000 2018,RT @RRRawlings: Motor Mega Week starts tonight at 8/9pm and the 405's goin' down! #StreetOutlaws #FastNLoud #GasMonkeyGarage @FireballCamar…,0.0,0.0,0.0,1.0
17842366.0,Tue Feb 27 00:01:28 +0000 2018,"Former @FastNLoudTV mechanic, #AaronKaufman is back in the all-new series #ShiftingGears. Tune in for the series pr… https://t.co/V7LG2VAv0E",0.0,0.0,0.0,1.0
17842366.0,Mon Feb 26 23:32:40 +0000 2018,RT @KyleBusch: 1st rule of MegaRace 🔥. @Discovery #MotorMegaWeek https://t.co/pAwMLCX8Ow,0.0,0.0,0.0,1.0
17842366.0,Mon Feb 26 22:00:48 +0000 2018,"Take a look under the hood with @StreetOutlaws #Memphis at #OleHeavy. '49 Chevy Pickup, weighing in at 4720. https://t.co/VE6hBBAWhk",0.0,0.0,0.0,1.0
17842366.0,Mon Feb 26 20:00:54 +0000 2018,Watch all your @DiscoveryMotor favorites rip into the PT Cruiser on #WorstCarEver. Watch NOW on Discovery Go!… https://t.co/iEV5upPfWH,0.4753,0.154,0.0,0.846
17842366.0,Mon Feb 26 17:00:28 +0000 2018,Miss the last episode of @StreetOutlaws #Memphis? Watch right NOW on Discovery Go! https://t.co/KqimfJzsD4,-0.2244,0.0,0.127,0.873
17842366.0,Mon Feb 26 15:00:41 +0000 2018,It's #MotorMegaWeek! Don't miss all-new shows and the epic build to #MegaRace2. https://t.co/PzfiQwjscG,0.1867,0.126,0.0,0.874
17842366.0,Mon Feb 26 14:00:35 +0000 2018,Gear up for the season finale of @StreetOutlaws #Memphis and tune in on Facebook LIVE with @MSO_JJdaboss today at 2… https://t.co/Y8efAO97uV,0.0,0.0,0.0,1.0
17842366.0,Mon Feb 26 13:00:40 +0000 2018,#MotorMegaWeek kicks off tonight at 9pm! Followed by the season finale of @StreetOutlaws: #Memphis. https://t.co/HHToQXHw0h,0.0,0.0,0.0,1.0
17842366.0,Sun Feb 25 20:01:40 +0000 2018,"New series. Same adrenaline. $50,000 cash prize. Tune in Tuesday at 10pm for the series premiere of @StreetOutlaws:… https://t.co/NBtyJFFj2o",0.5106,0.155,0.0,0.845
17842366.0,Sun Feb 25 19:00:19 +0000 2018,Get a sneak peek at what's in store for ya during #MotorMegaWeek! Watch NOW on Discovery Go. https://t.co/7hJWx8QIQJ,0.0,0.0,0.0,1.0
17842366.0,Sun Feb 25 17:00:30 +0000 2018,It was the best of times (golf with #BillMurray!)... it was the worst of times (a #DaytonaBikeWeek washout). Relive… https://t.co/98aF1DnfAu,0.1007,0.169,0.154,0.677
17842366.0,Sun Feb 25 15:00:23 +0000 2018,"If you had to gain a 1000 pounds in one year, what would you eat? 🍕 A baby polar bear is born weighing a mere one p… https://t.co/4qMU2NrDwC",0.5267,0.129,0.0,0.871
17842366.0,Sat Feb 24 22:00:47 +0000 2018,The guys from @FastNLoudTV and @StreetOutlaws are here to drop a little knowledge on ya. Today's lesson: #PEDALING.… https://t.co/cf4xJhnTIS,-0.2732,0.0,0.11,0.89
17842366.0,Sat Feb 24 20:01:52 +0000 2018,"Two years after a horrific crash that almost cost him his life, #BradDeBerti is back in action and ready to chase h… https://t.co/Jky6xJU9Pm",-0.6808,0.087,0.248,0.664
17842366.0,Sat Feb 24 17:01:01 +0000 2018,"Take a look at our Top 5 First Builds ever featured on your favorite @DiscoveryMotor shows. Like this bike,… https://t.co/3k0A5adJFt",0.743,0.327,0.0,0.673
17842366.0,Sat Feb 24 17:00:22 +0000 2018,"Behold, the blue-footed booby! The booby has been consistently voted the best dressed bird on the Galápagos Islands… https://t.co/OUYuFjp48j",0.6696,0.2,0.0,0.8
17842366.0,Sat Feb 24 16:00:31 +0000 2018,On the https://t.co/7qCMw8eFjJ:  Find out what Sputnik has to do with your smartphone! 🛰️   @Boeing https://t.co/avPk837rt6,0.0,0.0,0.0,1.0
17842366.0,Fri Feb 23 23:03:48 +0000 2018,"New season of @FastNLoudTV premieres Monday, March 12th at 9pm. Check out this sneak peek of @RRRawlings  snagging… https://t.co/BafSQdaX2h",0.0,0.0,0.0,1.0
17842366.0,Fri Feb 23 21:31:01 +0000 2018,"Tune in Tuesday at 10pm for the series premiere of @StreetOutlaws: #NoPrepKings. Meet #Birdman, one of the toughest… https://t.co/4xBvC8cF8u",0.0,0.0,0.0,1.0
17842366.0,Fri Feb 23 18:08:40 +0000 2018,Did any icicles begin to take form outside of your home last night ? ❄️ Icicles are a great indicator of the outsid… https://t.co/2fPK7mM9MN,0.6249,0.163,0.0,0.837
17842366.0,Fri Feb 23 17:00:57 +0000 2018,"In one of his most creative projects EVER, @WhereIsPaulJr builds an otherworldly trike inspired by Gears of War 3 t… https://t.co/lvatScTzog",0.3597,0.234,0.143,0.623
17842366.0,Fri Feb 23 00:30:59 +0000 2018,Next Tuesday at 10pm on @Discovery - get ready for the series premiere of @StreetOutlaws #NoPrepKings. Check out th… https://t.co/uaXQnR0gRH,0.3612,0.122,0.0,0.878
17842366.0,Thu Feb 22 21:15:33 +0000 2018,We're getting closer to #MotorMegaWeek! The guys from @StreetOutlaws are here with more #AsphaltLingo. Today's less… https://t.co/LyLPJ8UpBw,0.0,0.0,0.0,1.0
17842366.0,Thu Feb 22 19:15:41 +0000 2018,It was a HOLY **** MOMENT when @DieselBrosTV created #TruckNorris! Check out what else made the TOP 5 HOLY **** MOM… https://t.co/Z4La14l3Kp,0.5893,0.211,0.0,0.789
17842366.0,Thu Feb 22 18:02:05 +0000 2018,"Surprisingly, stingrays don’t use their eyes to find their next meal. 🐟  Stingrays actually use electro-sensors to… https://t.co/4LjZXXED0g",0.296,0.121,0.0,0.879
17842366.0,Thu Feb 22 17:00:38 +0000 2018,"The Teutuls catapulted to fame with the introduction of the ""theme bike"" to television in 2002. Here's five of thei… https://t.co/5c7W9lkm3m",0.4404,0.127,0.0,0.873
17842366.0,Thu Feb 22 01:00:50 +0000 2018,Tune in TONIGHT at 9pm for the #NoPrepKings special preview! Check out this sneak peek @StOutlawsDoc -vs-… https://t.co/hYmbWpcSNq,0.4574,0.15,0.0,0.85
17842366.0,Thu Feb 22 00:06:40 +0000 2018,Check out this SNEAK PEEK of @StreetOutlaws: #NoPrepKings. #Birdman -VS- @FireballCamaro. Tune in for the series pr… https://t.co/3g7eBQtvG4,0.0,0.0,0.0,1.0
17842366.0,Thu Feb 22 00:00:13 +0000 2018,"The Hohenzollern Castle in Germany is over a 1000 years old, has hosted several prominent royal figures, and is all… https://t.co/U7dk45Z0Nx",0.3182,0.108,0.0,0.892
17842366.0,Wed Feb 21 23:00:44 +0000 2018,It's MOTOR WEDNESDAY... Tune in TONIGHT at 9pm for a sneak peak of @StreetOutlaws #NoPrepKings followed by the COUN… https://t.co/5KvOVIvu2r,0.0,0.0,0.0,1.0
17842366.0,Wed Feb 21 22:04:00 +0000 2018,"Tune in TONIGHT at 9pm @StOutlawsChuck not only finished the 405 race season like a boss, now he IS the boss – runn… https://t.co/zwyqOb8Ojp",0.3612,0.106,0.0,0.894
17842366.0,Wed Feb 21 21:30:59 +0000 2018,"How did the Teutuls end up as TV stars, and where did their story leave off when #AmericanChopper stopped filming?… https://t.co/H4paVUxtJ0",-0.2732,0.0,0.14,0.86
17842366.0,Wed Feb 21 19:12:52 +0000 2018,!!!!! Let the countdown begin !!!! #NakedAndAfraid https://t.co/OIXpTZB5qm,0.0,0.0,0.0,1.0
17842366.0,Wed Feb 21 19:00:49 +0000 2018,#WorstCarEver - The AMC Pacer. Small was never this wide... or dangerous.. or ugly. Watch the guys at #MisfitGarage… https://t.co/PF0EBEJvE7,-0.5106,0.0,0.155,0.845
17842366.0,Wed Feb 21 18:24:13 +0000 2018,Get a sneak peak at what we've got cookin' for ya during #MotorMegaWeek. Be sure to catch COUNT DOWN TO MOTOR MEGA… https://t.co/RYsYkXaVfG,0.3182,0.099,0.0,0.901
17842366.0,Wed Feb 21 16:00:20 +0000 2018,"Alright, y'all! Here's the #MotorMegaWeek calendar. Four series premieres for ya: #NoPrepKings, #TwinTurbos,… https://t.co/Y7stSTwVf3",0.3164,0.15,0.0,0.85
17842366.0,Tue Feb 20 23:01:17 +0000 2018,The guys from @StreetOutlaws and @FastNLoudTV are here to share some #AsphaltLingo with ya. Make sure you're school… https://t.co/IO1iUf3t6c,0.5423,0.209,0.0,0.791
17842366.0,Tue Feb 20 22:02:30 +0000 2018,"How do you feel about eating #jellyfish? 🍽️  Despite their venomous touch,  jellyfish can be specially processed an… https://t.co/H1iTGp7I03",0.0,0.0,0.0,1.0
17842366.0,Tue Feb 20 20:03:50 +0000 2018,IN ONE WEEK @StreetOutlaws: #NoPrepKings is premiering on @Discovery. Meet #Birdman - he is THE guy to beat in No P… https://t.co/YeUhDkJO6Z,-0.296,0.0,0.099,0.901
17842366.0,Tue Feb 20 17:00:56 +0000 2018,Did ya miss the season finale of @StreetOutlaws?! See who held down the number #1 spot this season in the 405.… https://t.co/vU1Av86BtK,-0.1511,0.056,0.082,0.862
17842366.0,Mon Feb 19 22:00:45 +0000 2018,"TONIGHT on #StreetOutlaws, another street racing season comes to a close in the 405. #BigChief faces off against… https://t.co/CvcitRK2ej",0.0,0.0,0.0,1.0
17842366.0,Mon Feb 19 19:01:03 +0000 2018,"#JJdaBoss lets Trisha loose in #Ziptie as the family rolls up to take home a pile of Kentucky cash, TONIGHT at 10p… https://t.co/6g5Vr1TAqd",-0.3182,0.0,0.099,0.901
17842366.0,Mon Feb 19 17:00:35 +0000 2018,"7 days until the start of Motor Mega Week! Get ready for all-new shows - STREET OUTLAWS: NO PREP KINGS, TWIN TURBOS… https://t.co/jQgj6ZmlIf",-0.184,0.101,0.13,0.768
17842366.0,Sun Feb 18 17:01:43 +0000 2018,16 YEARS OF #MOTORMADNESS on @Discovery we've seen a lot of gnarly crashes. Like #AaronKaufman of @FastNLoudTV  --V… https://t.co/F2THdxXe9Q,0.3612,0.128,0.0,0.872
17842366.0,Sun Feb 18 17:00:16 +0000 2018,#Jaguars have the ability to see six times better than humans at night due to a layer of tissue in the back of thei… https://t.co/bgIGPvdf7e,0.6369,0.191,0.0,0.809
17842366.0,Sat Feb 17 20:01:22 +0000 2018,The guys from @StreetOutlaws are here to tell ya a little bit about PREP RACING. Make sure you know the ASPHALT LIN… https://t.co/Ws2bYTZR3F,0.3182,0.099,0.0,0.901
17842366.0,Sat Feb 17 17:00:59 +0000 2018,Hello??? Is this thing on??? Listen to these CAR COMIC clowns @AZN_Farmtruck and @misfitgarage blowin' off some ste… https://t.co/1gwT7OPktV,0.0,0.0,0.0,1.0
17842366.0,Sat Feb 17 17:00:23 +0000 2018,"There are currently five active volcanoes on the Island of #Hawaii. One volcano, Kilauea, is considered to be the m… https://t.co/i4LbvkFa16",0.4019,0.119,0.0,0.881
17842366.0,Sat Feb 17 03:35:48 +0000 2018,RT @Gold_Rush: One adventure must come to an end for a new one to begin. Watch Todd Hoffman make his life changing announcement on #GoldRus…,0.3182,0.091,0.0,0.909
17842366.0,Sat Feb 17 00:11:34 +0000 2018,"RT @Gold_Rush: ONE HOUR LEFT until #GoldRushLIVE!  Send us a question for Parker, Tony, &amp; Todd and they just might answer it live on-air...…",0.0,0.0,0.0,1.0
17842366.0,Fri Feb 16 22:42:05 +0000 2018,@RRRawlings of @FastNLoudTV concludes his journey by testing a race simulator at a race car cafe in… https://t.co/4AWnZU7AtM,0.0,0.0,0.0,1.0
17842366.0,Fri Feb 16 19:58:25 +0000 2018,RT @Gold_Rush: RT if you're ready for #GoldRushLIVE at 8pm before an all new episode of Gold Rush! https://t.co/R2rpvI1YIb,0.4199,0.134,0.0,0.866
17842366.0,Fri Feb 16 19:26:51 +0000 2018,Celebrate 16 YEARS OF #MOTORMADNESS! Check out the TOP FIVE MOST INNOVATIVE BULDS ever featured on your favorite… https://t.co/11lpfmcXsq,0.9039,0.411,0.0,0.589
17842366.0,Fri Feb 16 18:20:21 +0000 2018,"Let the Year of the Dog begin! As the 11th animal in the Chinese zodiac, the Dog is said to act as a symbol of loya… https://t.co/qsCAROA6Ci",0.0,0.0,0.0,1.0
17842366.0,Fri Feb 16 17:30:42 +0000 2018,@RRRawlings of @FastNLoudTV concludes his journey by testing a race car simulator in #SeoulSouthKorea. He's joined… https://t.co/slNDzoO81Y,0.0,0.0,0.0,1.0
17842366.0,Thu Feb 15 23:30:19 +0000 2018,"Richard Rawlings does Seoul, South Korea TEXAS STYLE! First stop - cold beer and Korean fried chicken. Watch RIGHT… https://t.co/KcTjeJhVFs",-0.3595,0.0,0.122,0.878
17842366.0,Thu Feb 15 20:00:15 +0000 2018,"Fashion takes a new meaning in a land of uniformity. Meet a fashion renegade in Hanoi, Vietnam. @Toyota 🚗💨… https://t.co/cxKYFYaJB1",0.0,0.0,0.0,1.0
17842366.0,Thu Feb 15 17:49:32 +0000 2018,"Richard Rawlings does Seoul, South Korea TEXAS STYLE! First stop - cold beer and Korean fried chicken. Watch now on… https://t.co/KNFZbFoh35",-0.3595,0.0,0.116,0.884
17842366.0,Wed Feb 14 23:30:09 +0000 2018,"Richard Rawlings is a MONKEY OUT OF WATER landing in Seoul, South Korea! Watch him taste test some of the freshest… https://t.co/4rD5tVCziv",0.0,0.0,0.0,1.0
17842366.0,Wed Feb 14 20:59:51 +0000 2018,Journey to all seven continents with @googlevr Daydream View in virtual reality. #DiscoveryTRVLR https://t.co/Mdh9lrRz2I,0.0,0.0,0.0,1.0
17842366.0,Wed Feb 14 20:39:38 +0000 2018,"Richard Rawlings is a MONKEY OUT OF WATER landing in Seoul, South Korea! Watch him visit The Noryangjin Fish Market… https://t.co/ongKyGHz6p",0.0,0.0,0.0,1.0
17842366.0,Wed Feb 14 20:18:24 +0000 2018,"Some male cichlid fish build underwater sandcastles to attract their lover, picking up a mouthful of sand at a time… https://t.co/YgLElMy2GZ",0.743,0.27,0.0,0.73
17842366.0,Tue Feb 13 21:00:21 +0000 2018,"Photo of the Day: Greenland has only 16 major towns, none of which are connected by roads. With a population of onl… https://t.co/NEgVsPPdqI",0.0,0.0,0.0,1.0
17842366.0,Mon Feb 12 20:48:21 +0000 2018,Photo of the Day: If you look closely you will see two fluffy heads emerging from the back of this Great Crested Gr… https://t.co/Ws18mKazOF,0.7073,0.175,0.0,0.825
17842366.0,Sun Feb 11 18:30:22 +0000 2018,"TONIGHT, get a look at the most intense, jaw-dropping and gut-wrenching animals moments ever caught on camera. 9p o… https://t.co/lRzuE2bBZR",0.1513,0.081,0.0,0.919
17842366.0,Sat Feb 10 20:00:16 +0000 2018,Photo of the Day: Lions often affirm inter-pride bonds with physical contact such as nuzzling or licking (as seen h… https://t.co/1DEbG0q9d3,0.0,0.0,0.0,1.0
17842366.0,Sat Feb 10 17:52:35 +0000 2018,"RT @MythBusters: Is it possible to NOT catch an infected person's #flu or cold? After a particularly snotty experiment, @donttrythis and @J…",-0.4939,0.0,0.138,0.862
17842366.0,Sat Feb 10 14:00:13 +0000 2018,“Who is Carrie Singer and why would someone want her dead?” Learn why this @killingfieldstv case has never been sol… https://t.co/A5vT9Hgt74,0.0772,0.061,0.0,0.939
17842366.0,Fri Feb 09 20:00:24 +0000 2018,"Photo of the Day: A relaxed red panda is alone, high above the forest—not unusual, as they're primarily solitary an… https://t.co/GTZJc9aSux",0.296,0.138,0.086,0.776
17842366.0,Fri Feb 09 17:10:45 +0000 2018,RT @AnimalPlanet: The 2018 Winter Games have officially started. Bring out the... puppies! #OpeningCeremony https://t.co/fMuYMrfKAC,0.0,0.0,0.0,1.0
17842366.0,Thu Feb 08 21:00:22 +0000 2018,Photo of the Day: Adventuring to South Korea this winter? Proper attire is required. PyeongChang in winter is as co… https://t.co/SPd2vDjMz1,0.5106,0.142,0.0,0.858
17842366.0,Wed Feb 07 21:00:22 +0000 2018,"Photo of the Day: Yesterday, @SpaceX  launched Falcon Heavy from launch complex 39A—and shot Elon Musk's red roadst… https://t.co/d75kDyZCRe",0.128,0.077,0.0,0.923
17842366.0,Tue Feb 06 18:15:04 +0000 2018,Don't miss the @SpaceX #FalconHeavy launch LIVE on the @ScienceChannel Facebook page! https://t.co/ywUPkxZ4tu https://t.co/m3CnfqtOO7,0.1867,0.118,0.0,0.882
17842366.0,Tue Feb 06 17:00:23 +0000 2018,Did you miss this week's shocking DNA reveal? Get ahead on @KillingFieldsTV by streaming the new episode early on D… https://t.co/ZGu6zakeMs,-0.5106,0.0,0.185,0.815
17842366.0,Mon Feb 05 20:00:17 +0000 2018,Photo of the Day: The Imperial Cormorant is known by many names—including the Imperial Shag and the Blue Eyed Shag.… https://t.co/5Yp657t33D,0.0,0.0,0.0,1.0
17842366.0,Mon Feb 05 17:00:40 +0000 2018,"BRAND SPANKIN' NEW EPISODES 
Street Outlaws + Memphis
TONIGHT | 9pm https://t.co/kRmDyncVL5",0.0,0.0,0.0,1.0
17842366.0,Sun Feb 04 18:00:14 +0000 2018,"Photo of the Day: Today's the big game—#PuppyBowlXIV of course! It's Ruff vs. Fluff, and this year, the referee has… https://t.co/2J6qiDJk2y",0.0,0.0,0.0,1.0
17842366.0,Sun Feb 04 15:23:13 +0000 2018,Competition has never been cuter. ReTweet if you're watching @AnimalPlanet's #PuppyBowl today at 3p! https://t.co/SUECT749vQ,-0.4577,0.0,0.176,0.824
17842366.0,Sun Feb 04 01:30:06 +0000 2018,Summon Aztec spirits in an ancient ritual to honor Mother Earth &gt;&gt; https://t.co/rWnNKqI55B @Toyota https://t.co/0u2W2T4drZ,0.4939,0.186,0.0,0.814
17842366.0,Sat Feb 03 20:00:10 +0000 2018,Photo of the Day: The Super Blue Blood Moon on January 31st was the first of its kind in 150 years—and many talente… https://t.co/ZQ3FfspR1m,0.8074,0.249,0.0,0.751
17842366.0,Sat Feb 03 03:30:21 +0000 2018,"GOLD RUSH FANS: A big announcement is coming. 
Tune in Friday Feb 16 for a very special Gold Rush Live. https://t.co/Fg4pm0oiui",0.4576,0.143,0.0,0.857
17842366.0,Fri Feb 02 20:00:21 +0000 2018,"Photo of the Day: Cold weather lovers rejoice! Punxsutawney Phil saw his shadow this morning, predicting 6 more wee… https://t.co/hXEpP8rFnh",0.7644,0.279,0.0,0.721
17842366.0,Fri Feb 02 17:36:12 +0000 2018,"RT @extratv: .@Gold_Rush is ramping up for a very special LIVE episode! Details: https://t.co/Xn2Pdk70W0

@Discovery https://t.co/shJ13weXDz",0.5081,0.19,0.0,0.81
17842366.0,Fri Feb 02 01:21:35 +0000 2018,"#MEGARACE racemaster @KyleBusch  is dropping all the deets on #MegaMotorWeek.

Literally all the motor your face ca… https://t.co/7upIIq5CBy",0.0,0.0,0.0,1.0
17842366.0,Thu Feb 01 23:00:21 +0000 2018,"#TBT: Behind the scenes at our Discovery TVRLR virtual reality shoot in Mexico!

Check out the series at… https://t.co/B3Yy0Jx9TK",-0.4003,0.0,0.13,0.87
17842366.0,Thu Feb 01 19:06:10 +0000 2018,"Photo of the Day: Rabbit, rabbit! Or rather: Hare, hare! Here, two mountain hares are caught ""boxing,"" as a part of… https://t.co/nnswXjgsvT",0.0,0.0,0.0,1.0
17842366.0,Wed Jan 31 22:33:00 +0000 2018,"Explore our world with Discovery TRVLR, a white-knuckle ride into the curious lives of locals from all seven contin… https://t.co/ThfhhYJsDN",0.3182,0.113,0.0,0.887
17842366.0,Wed Jan 31 22:30:16 +0000 2018,".@BigChiefOKC is taking #theCrow up against the baddest racers in the country for a chance at $40,000. Don't miss… https://t.co/IJRHqDremE",0.25,0.1,0.0,0.9
17842366.0,Wed Jan 31 20:00:36 +0000 2018,The #GarageRehab team are revisiting the best of the worst garages around the country with @RRRawlings. #TONIGHT at… https://t.co/j0nGqdAl3n,0.0258,0.166,0.162,0.672
17842366.0,Wed Jan 31 20:00:29 +0000 2018,Photo of the Day: The puffin has a specialized beak for holding many fish at once. The average cargo load is about… https://t.co/uDUn8Oowwo,0.0,0.0,0.0,1.0
17842366.0,Wed Jan 31 20:00:21 +0000 2018,#Birdman and his '99 #Firebird are ready to kick some ass and take home a pile of cash at the #StreetOutlaws… https://t.co/Djmgb4qUxe,-0.25,0.1,0.14,0.76
17842366.0,Wed Jan 31 17:00:32 +0000 2018,#Monza gonna TEAR IT UP at #StreetOutlaws #Armageddon. Don't miss your ticket to one of the largest #NoPrep races i… https://t.co/0BZY7XZFpp,0.1139,0.067,0.0,0.933
17842366.0,Wed Jan 31 15:00:16 +0000 2018,"It's #MotorWednesday! Tune in #TONIGHT at 9p for an all-new #StreetOutlaws, followed by a special episode of… https://t.co/VOfw2sG4b5",0.4574,0.158,0.0,0.842
17842366.0,Wed Jan 31 14:00:20 +0000 2018,#STREETOUTLAWS #ARMAGEDDON returns this #MOTORWEDNESDAY! The fastest and most elite drivers around the country are… https://t.co/KJrAEEtVnJ,0.0,0.0,0.0,1.0
17842366.0,Tue Jan 30 20:00:07 +0000 2018,"Photo of the Day: What is a #SuperBlueBloodMoon, anyway? It's when a super moon (full moon close to earth in orbit)… https://t.co/EygBAf2slS",0.5994,0.17,0.0,0.83
17842366.0,Tue Jan 30 00:02:12 +0000 2018,"#JeffLutz is rolling his '57 back onto the list, TONIGHT on #StreetOutlaws. https://t.co/kS0dpxFIa8",0.0,0.0,0.0,1.0
17842366.0,Mon Jan 29 23:02:33 +0000 2018,"Tonight on #StreetOutlawsMemphis, @MSO_JJdaboss rebuilds after a nasty crash. #StreetOutlaws #MotorMonday https://t.co/SpMsPhdWht",-0.743,0.0,0.412,0.588
17842366.0,Mon Jan 29 20:00:17 +0000 2018,"Photo of the Day: Our faces when you remind us there's still a whole week ahead of us. Happy Monday, from these bab… https://t.co/jFIuEnC4Dv",0.5719,0.144,0.0,0.856
17842366.0,Mon Jan 29 01:25:20 +0000 2018,#MotorMonday is kicking it up another level with an epic return to #The405 and a tough new strategy in the #Memphis… https://t.co/W4ywRn4GOC,-0.128,0.0,0.07,0.93
17842366.0,Sun Jan 28 20:00:14 +0000 2018,"Photo of the Day: There are over 3,000 species of colorful sea slugs that populate our oceans. Their bright marking… https://t.co/ydOolAmIWm",0.4404,0.127,0.0,0.873
17842366.0,Sat Jan 27 20:00:17 +0000 2018,Photo of the Day: Canadian Lynx are known for their tufted ears and nocturnal hunting capabilities. If you catch th… https://t.co/ZK1KSf2tGb,0.0,0.0,0.0,1.0
17842366.0,Fri Jan 26 23:00:21 +0000 2018,Why were the Nazi's after Tesla's notes? Catch up on the latest episodes of Tesla's Death Ray now on Discovery GO https://t.co/C7Zd21mszJ,-0.5994,0.0,0.157,0.843
17842366.0,Fri Jan 26 22:00:24 +0000 2018,"Say it with us now: 

Sfee-no-PAL-uh-teen Gang-lee-oh-nur-AHL-jee-uh 

#FridayFunFact https://t.co/R4mMDAXstw",0.0,0.0,0.0,1.0
17842366.0,Fri Jan 26 20:02:16 +0000 2018,"RT @Gold_Rush: It costs $50,000 to run the mining operation out at McKinley Creek, so the Dakota Boys will need to find at least 42 ounces…",0.0,0.0,0.0,1.0
17842366.0,Fri Jan 26 20:00:12 +0000 2018,"Photo of the Day: Fjaðrárgljúfur Canyon, located in Southern Iceland, is known for its breathtaking views (and its… https://t.co/hMoUpgTAVV",0.4588,0.143,0.0,0.857
17842366.0,Fri Jan 26 03:00:12 +0000 2018,3...2...1... an all new episode of Tesla's Death Ray STARTS NOW! https://t.co/sGhYni05F4,-0.636,0.0,0.276,0.724
17842366.0,Thu Jan 25 23:15:40 +0000 2018,Carrie's family has never given up hope that this case would be solved. Get a closer look on Behind the Badge exclu… https://t.co/EIwk0EwuGY,-0.0788,0.086,0.098,0.816
17842366.0,Thu Jan 25 22:27:27 +0000 2018,An ENTIRE WEEK of nothing-but-motor is about to park itself right in front of your face. Grab yourself a #sneakpeek… https://t.co/JNX9YlEJdA,0.0,0.0,0.0,1.0
17842366.0,Thu Jan 25 20:00:26 +0000 2018,Photo of the Day: Are fennec foxes good listeners? Uncertain. But they sure are all ears. Fennec foxes actually use… https://t.co/AWSc7m44zf,0.4588,0.205,0.087,0.709
17842366.0,Thu Jan 25 19:01:03 +0000 2018,Tesla's Death Ray could have turned the tides of WWII. Did it fall into the wrong hands? https://t.co/oFVq4sihT0,-0.7906,0.0,0.304,0.696
17842366.0,Thu Jan 25 00:19:20 +0000 2018,"RT @FastNLoudTV: .@RRRawlings and the guys are revisiting the best of the worst garages around the country. #TONIGHT at 10p, revisit the #S…",0.0258,0.143,0.14,0.717
17842366.0,Wed Jan 24 22:30:19 +0000 2018,.@DaddyDave_okc and his badass #ChevyII are rev'd up and ready to take home some fat cash at #STREETOUTLAWS… https://t.co/c0cfTPUIOV,0.2263,0.118,0.076,0.806
17842366.0,Wed Jan 24 21:41:05 +0000 2018,"For one week only... it's ALL MOTOR, ALL THE TIME. New rides, new series and an all-new #MegaRace.

#MotorMegaWeek… https://t.co/7PidhDyr06",0.0,0.0,0.0,1.0
17842366.0,Wed Jan 24 21:30:17 +0000 2018,"NOLA driver #KyeKelley breaks out #TheShocker for a chance at $40,000.
Don't miss your ticket to one of the largest… https://t.co/0pR7CXnhfH",0.3493,0.161,0.0,0.839
17842366.0,Wed Jan 24 20:00:16 +0000 2018,Photo of the Day: An emperor shrimp rests on a Spanish dancer nudibranch—a kind of large sea-slug that dances throu… https://t.co/OS5bngCEAT,0.0,0.0,0.0,1.0
17842366.0,Wed Jan 24 19:16:18 +0000 2018,Brace yourself... for #STREETOUTLAWS #ARMAGEDDON! The fastest and most elite drivers around the country are putting… https://t.co/J7QDzY7lPz,0.0,0.0,0.0,1.0
17842366.0,Wed Jan 24 18:35:12 +0000 2018,It's time this case was put to rest. This week on @KillingFieldsTV the Carrie Singer investigation moves a big step… https://t.co/CVtYJv0hCI,0.0,0.0,0.0,1.0
17842366.0,Wed Jan 24 15:59:13 +0000 2018,We are so saddened to hear about Joel’s passing. We will always remember him fondly as an incredible meteorologist… https://t.co/kNApC9sIo3,-0.3541,0.115,0.173,0.712
17842366.0,Tue Jan 23 22:25:16 +0000 2018,Ready for another round? RT if you're watching an all new @MoonshinersTV tonight at 9p! https://t.co/jf7Jm8cwDd,0.4199,0.157,0.0,0.843
17842366.0,Tue Jan 23 20:00:17 +0000 2018,Photo of the Day: The Knysna Turaco's feathers contain turacoverdin—a unique copper-based pigment that gives them t… https://t.co/NVA3JPpJHD,0.0,0.0,0.0,1.0
17842366.0,Tue Jan 23 17:17:06 +0000 2018,This father-son duo is chasing a NASCAR dream. https://t.co/nIn9XyRJKM,0.25,0.222,0.0,0.778
