mention_tweet_id,text,mentioned_users,mention_date,mention_user_id,mention_user_name,full_response
983829906302873601,New Tweet Analysis of @Discovery. Thank you MindThatData (@MindThatData)! https://t.co/XDH4ETTXCe,[17842366],2018-04-10 22:11:42,979490736013021184,Sonya,"{'created_at': 'Tue Apr 10 22:11:42 +0000 2018', 'id': 983829906302873601, 'id_str': '983829906302873601', 'text': 'New Tweet Analysis of @Discovery. Thank you MindThatData (@MindThatData)! https://t.co/XDH4ETTXCe', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Discovery', 'name': 'Discovery', 'id': 17842366, 'id_str': '17842366', 'indices': [22, 32]}, {'screen_name': 'MindThatData', 'name': 'MindThatData', 'id': 983660350028513282, 'id_str': '983660350028513282', 'indices': [58, 71]}], 'urls': [], 'media': [{'id': 983829903975112707, 'id_str': '983829903975112707', 'indices': [74, 97], 'media_url': 'http://pbs.twimg.com/media/DadEFcnX4AMc1M8.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DadEFcnX4AMc1M8.jpg', 'url': 'https://t.co/XDH4ETTXCe', 'display_url': 'pic.twitter.com/XDH4ETTXCe', 'expanded_url': 'https://twitter.com/Sonik_Belka/status/983829906302873601/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 600, 'h': 800, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 600, 'h': 800, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 983829903975112707, 'id_str': '983829903975112707', 'indices': [74, 97], 'media_url': 'http://pbs.twimg.com/media/DadEFcnX4AMc1M8.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DadEFcnX4AMc1M8.jpg', 'url': 'https://t.co/XDH4ETTXCe', 'display_url': 'pic.twitter.com/XDH4ETTXCe', 'expanded_url': 'https://twitter.com/Sonik_Belka/status/983829906302873601/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 600, 'h': 800, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 600, 'h': 800, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}, 'source': '<a href=""http://www.bootcamp.com"" rel=""nofollow"">Testing_bootcamp_app</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 979490736013021184, 'id_str': '979490736013021184', 'name': 'Sonya', 'screen_name': 'Sonik_Belka', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 2, 'friends_count': 6, 'listed_count': 0, 'created_at': 'Thu Mar 29 22:49:24 +0000 2018', 'favourites_count': 0, 'utc_offset': -10800, 'time_zone': 'Atlantic Time (Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 335, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_link_color': 'FF691F', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': True, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}"
983757509960839168,@mindthatdata analyze: @Sonik_Belka,[979490736013021184],2018-04-10 17:24:02,47926865,Yegor Kryukov,"{'created_at': 'Tue Apr 10 17:24:02 +0000 2018', 'id': 983757509960839168, 'id_str': '983757509960839168', 'text': '@mindthatdata analyze: @Sonik_Belka', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MindThatData', 'name': 'MindThatData', 'id': 983660350028513282, 'id_str': '983660350028513282', 'indices': [0, 13]}, {'screen_name': 'Sonik_Belka', 'name': 'Sonya', 'id': 979490736013021184, 'id_str': '979490736013021184', 'indices': [23, 35]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': 983660350028513282, 'in_reply_to_user_id_str': '983660350028513282', 'in_reply_to_screen_name': 'MindThatData', 'user': {'id': 47926865, 'id_str': '47926865', 'name': 'Yegor Kryukov', 'screen_name': 'iopheam', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 24, 'friends_count': 73, 'listed_count': 0, 'created_at': 'Wed Jun 17 11:10:56 +0000 2009', 'favourites_count': 22, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 347, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': True, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}"
985700911614918658,@mindthatdata analyze @ITSJPODirector,[80067314],2018-04-10 22:11:42,47926865,Yegor Kryukov,"{'created_at': 'Mon Apr 16 02:06:25 +0000 2018', 'id': 985700911614918658, 'id_str': '985700911614918658', 'text': '@mindthatdata analyze @ITSJPODirector', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MindThatData', 'name': 'MindThatData', 'id': 983660350028513282, 'id_str': '983660350028513282', 'indices': [0, 13]}, {'screen_name': 'ITSJPODirector', 'name': 'ITS JPO Director', 'id': 80067314, 'id_str': '80067314', 'indices': [22, 37]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': 983660350028513282, 'in_reply_to_user_id_str': '983660350028513282', 'in_reply_to_screen_name': 'MindThatData', 'user': {'id': 47926865, 'id_str': '47926865', 'name': 'Yegor Kryukov', 'screen_name': 'iopheam', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 24, 'friends_count': 73, 'listed_count': 0, 'created_at': 'Wed Jun 17 11:10:56 +0000 2009', 'favourites_count': 22, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 348, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': True, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}"
985713452370055172,@mindthatdata analyze @realDonaldTrump,[25073877],2018-04-10 22:11:42,47926865,Yegor Kryukov,"{'created_at': 'Mon Apr 16 02:56:15 +0000 2018', 'id': 985713452370055172, 'id_str': '985713452370055172', 'text': '@mindthatdata analyze @realDonaldTrump', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MindThatData', 'name': 'MindThatData', 'id': 983660350028513282, 'id_str': '983660350028513282', 'indices': [0, 13]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [22, 38]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': 983660350028513282, 'in_reply_to_user_id_str': '983660350028513282', 'in_reply_to_screen_name': 'MindThatData', 'user': {'id': 47926865, 'id_str': '47926865', 'name': 'Yegor Kryukov', 'screen_name': 'iopheam', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 24, 'friends_count': 73, 'listed_count': 0, 'created_at': 'Wed Jun 17 11:10:56 +0000 2009', 'favourites_count': 22, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 350, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': True, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}"
